Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Trabajo dirigido de grado de pregrado,Estado del Arte de la Ingeniería de Software Corporación Universitaria Adventista,2009
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Sistema académico de proyectos integradores (GAPI): Un análisis de su implementación en el Programa de Ingeniería de Sistemas de la Corporación Universitaria Adventista.,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,"Diseño de prácticas STEAM a través de la integración de la electrónica, física y matemáticas, con los grados 9° del Instituto Colombo Venezolano",2021
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,"Consultoría: Reingeniería de los procesos de promoción, inscripción y matrícula de la Corporación Universitaria Adventista",2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Consultoría: Propuesta de implementación del énfasis en sistemas (desarrollo de software) para el colegio Max Trummer,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Prototipo de un Sistema de Alerta Temprana de Deserción,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Creación de la malla curricular del Técnico Laboral como Asistente en Desarrollo de Software de la Corporación Universitaria Adventista,2022
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,"Implementación de la educación media técnica en el Nodo de las Tecnologías para la Información y la Comunicación, en la especialidad de Programación de Software, en el Instituto Colombo Venezolano",2021
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II SEMANA DE LA INGENIERÍA,2015
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II ENCUENTRO DE LA RELACI,2015
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,III SEMANA DE LA INGENIERIA,2016
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,I SEMANA DE LA INGENIERÍA,2014
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,I SEMANA DE CIENCIA. TECNOLOGÍA E INNOVACIÓN,2015
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,XXXVIII Conferencia Latinoamericana en Informática,2012
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,1 Jornada de Grupos de investigación: ¿Amor a la investigación: un esencial del espíritu universitario¿,2011
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,IV congreso colombiano de computación,2009
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,"II SEMANA DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,SEMANA DE LA INVESTIGACIÓN FI 2017,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II CONGRESO INTERNACIONAL ADVENTISTA DE TECNOLOGÍA,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro regional de Semilleros de investigación - REDCOLSI,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,V SEMANA DE LA INGENIERÍA,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Interno de Semilleros de investigación 2018,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,IV SEMANA DE LA INGENIERÍA,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI 2023 (EIEI ACOFI 2022),2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI 2023 (EIEI ACOFI 2023),2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,11° Jornada de Investigación de la Facultad de Ciencias Económicas y de la Administración,2024
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,VI Congreso Internacional Adventista de Tecnología,2024
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II Jornada de experiencias pedagógica en Ingenierías,2024
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI 2023 (EIEI ACOFI 2020),2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,"Congreso Internacional: ¿Tecnología, Innovación y Sistemas Inteligentes¿",2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Conferencia Internacional de Investigación en Ciencia de Datos,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Conversatorio Panel de expertos en el lanzamiento del programa de Ingeniería Industrial,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,III Congreso Internacional Adventista de Tecnología,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,V Encuentro de la RELACI,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro regional de Redcolsi,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,"III SEMANA DE LA CIENCIA, TECNOLOGÍA E INNOVACIÓN",2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Proceso de Apropiación Social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,"Selección, revisión y traducción de retos Bebras para el Desafío Bebras Colombia 2023,",2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Artículo,Estudio empírico de aplicación de la metodología PSP en estudiantes de un programa de Tecnología en Sistemas con diferentes niveles de formación (4 de octubre),2012
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Artículo,Fundamentación de la línea de investigación en Ingeniería de Software.,2008
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Artículo,Motivación de Estudiantes de Ingeniería en Informática con Énfasis en Ingeniería de Software: Un estudio en Universidades Latinoamericanas,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Capítulos de libro,Propuesta para el fortalecimiento de la investigación en programas de pregrado: una experiencia desde la facultad de ingeniería,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Capítulos de libro,Metodología activa: Aprendizaje basado en retos,2022
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,HACIA UN ENFOQUE BASADO EN COMPETENCIAS PARA LA ENSEÑANZA DE LA INGENIERÍA DE SOFTWARE UTILIZANDO INVESTIGACIÓN-ACCIÓN,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: USO DE LEGO MINDSTORMS EV 3 PARA LA ENSEÑANZA DE LA FUERZA CENTRIFUGA Y FUERZA CENTRIPETA EN ESTUDIANTES DE GRADO DÉCIMO DE BACHILLERATO,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Aplicación para el desarrollo de aprendizaje en el área de anatomía para los cursos de básica secundaria en el Instituto Colombo-Venezolano (ICOLVEN),2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,"Formato Redcolsi: Uso del código QR para facilitar el manejo de máquinas de ejercicio al aire libre, con la ayuda de la tecnología, mediante el uso de realidad aumentada",2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: APRENDIZAJE DE BALANCEO DE ECUACIONES QUÍMICAS PARA ESTUDIANTES DE MEDIA BÁSICA UTILIZANDO LA REALIDAD AUMENTADA COMO MÉTODO DE APRENDIZAJE EFICAZ,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,FORTALECIENDO LA FORMACIÓN INTEGRAL DE INGENIEROS DE SISTEMAS A TRAVÉS DE PROYECTO INTEGRADOR,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Natural disasters simulator,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Estrategias de enseñanza de la Ingeniería de Software,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Aplicación de aprendizaje de traumas osteomusculares para el programa de tecnología en APH,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: USO DE LEGO MINDSTORMS EV 3 PARA LA ENSEÑANZA DEL TIRO PARABÓLICO EN ESTUDIANTES DE GRADO DÉCIMO DE BACHILLERATO,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: MathKid,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Uso de arduino para la enseñanza de física en estudiantes de grado décimo de bachillerato,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Virtual school of robotics and programming,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: English for kids,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: TECNOLOGIA DE EDUCACION Y FORMACION INDUCTIVA UNIVERISTARIA( TEFIU),2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: TraumApp,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: E-Quim,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Caracterización de la motivación de estudiantes para el aprendizaje de las matemáticas y las TIC en estudiantes de grado décimo y once de colegios adventistas de Colombia,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Virtual Biology,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Huesos del cuerpo humano,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: USO DE LA EL REGLAMENTO ESTUDIANTIL DE LA UNAC A TRAVES DE UNA APLICACIÓN MOVIL,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Documento Maestro Programa Ingeniería de Sistemas,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Documento Maestro Programa Ingeniería Industrial,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,"Guía para la descripción de proyectos de aula en cursos del área de Ingeniería de Software, Lenguajes de programación y estructura de datos",2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: APLICACIÓN DE SEGURIDAD PARA BLOQUEAR LA ESCRITURA DE MENSAJES O LLAMADAS AL MOMENTO DE MANEJAR PARA REDUCIR EL ÍNDICE DE ACCIDENTES DE TRÁNSITO.,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Motivación de Estudiantes de Ingeniería en Informática con Énfasis en Ingeniería de Software: Un estudio en Universidades Latinoamericanas,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Software,Plataforma para la gestión de proyectos integradores del programa de ingeniería de sistemas de la corporación universitaria adventista,2022
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Software,Proyecto Educativo Institucional - Corporación Universitaria Adventista,2006
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Software,Prototipo de un sistema de alerta temprana de deserción desde el proceso de admisión de aspirantes de la facultad de ingeniería en la UNAC,2022
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Innovación de proceso o procedimiento,Definición y modelamiento de procesos de la Facultad de Ingeniería,2013
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Innovación de proceso o procedimiento,PLANTILLA DE PROYECTOS DE CURSO PARA LA ASIGNATURA FUNDAMENTOS DE PROGRAMACIÓN,2016
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Innovación de proceso o procedimiento,Desarrollo de cursos virtuales,2008
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Innovación de proceso o procedimiento,PROTOTIPO DE UN SISTEMA DE ALERTA TEMPRANA DE DESERCIÓN DESDE EL PROCESO DE ADMISIÓN DE ASPIRANTES DE LA FACULTAD DE INGENIERÍA EN LA UNAC,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE PROYECTOS INTEGRADORES DEL PROGRAMA DE INGENIERÍA DE SISTEMAS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA.,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Informes finales de investigación," RAQUEL ANAYA HERNANDEZ, Socialización avances del proyecto: ""Una propuesta de articulación de semilleros de investigación en la Facultad de Ingeniería a través de proyectos integradores"" ",2014
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Informes finales de investigación," RAQUEL ANAYA HERNANDEZ, Socialización avances del proyecto: ""Una propuesta de articulación de semilleros de investigación en la Facultad de Ingeniería a través de proyectos integradores"" - I Semana de la Ingeniería ",2014
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Informes finales de investigación, Ponencia: Fortaleciendo la formación integral de ingenieros de sistemas a través de proyecto integrador ,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Informes finales de investigación," JENNIFER LISSETHE ARIAS MUNOZ, Caracterización de la motivación de estudiantes para el aprendizaje de las matemáticas y las TIC en estudiantes de grado décimo y once de colegios adventistas de Colombia ",2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Informes finales de investigación," JENNIFER LISSETHE ARIAS MUNOZ, Informe de aplicación del Taller de lógica matemática y programación en Scratch hacia una educación por competencias en colegios adventistas de Colombia ",2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Informes finales de investigación," RAQUEL ANAYA HERNANDEZ, Ponencia: Enseñanza de la Ingeniería del Software ",2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,PROYECTO STEM DE LA EDUCACION MEDIA 2.0,2024
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Proyecto Institucional de Metodologias Activas,2022
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Estado del arte de la Ingenieria de software,2010
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Camino hacia una universidad sostenible,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Fundamentacion de la linea de investigacion en Ingenieria de Software,2007
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Fundamentacion de la linea de investigacion en Informatica Educativa,2007
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Marco para la creacion de cursos virtuales,2010
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Justificacion y diseno curricular del programa de Ingenieria de Sistemas UNAC,2012
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",PROYECTO STEM DE LA EDUCACION MEDIA,2021
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,"Uso del codigo QR para facilitar el manejo de maquinas de ejercicio al aire libre, con la ayuda de la tecnologia, mediante el uso de realidad aumentada",2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Aplicacion de aprendizaje de traumas osteomusculares para el programa de Tecnologia en APH en la UNAC,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Proyecto integrador como estrategia incremental e integradora para la ensenanza de la Ingenieria del software,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Virtual school of robotics and programming,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,English for kids,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,E-Quim,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Uso de arduino para la ensenanza de fisica en estudiantes de grado decimo de bachillerato,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Extensión y responsabilidad social CTI,Renovacion Registro Calificado Ingenieria de Sistemas,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Extensión y responsabilidad social CTI,Creacion programa de Ingenieria Industrial,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,TraumApp,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Aplicacion para el desarrollo de aprendizaje en el area de anatomia para los cursos de basica secundaria en el Instituto Colombo-Venezolano (ICOLVEN),2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,APRENDIZAJE DE BALANCEO DE ECUACIONES QUIMICAS PARA ESTUDIANTES DE MEDIA BASICA UTILIZANDO LA REALIDAD AUMENTADA COMO METODO DE APRENDIZAJE EFICAZ,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Huesos del cuerpo humano,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,TECNOLOGIA DE EDUCACION Y FORMACION INDUCTIVA UNIVERISTARIA( TEFIU),2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Natural disasters simulator,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Virtual Biology,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,MathKid,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,USO DE LEGO MINDSTORMS EV 3 PARA LA ENSENANZA DEL TIRO PARABOLICO EN ESTUDIANTES DE GRADO DECIMO DE BACHILLERATO,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Extensión y responsabilidad social CTI,Red de apoyo a los colegios Adventistas en el area de las TIC y su uso en aplicaciones para ciencias basicas,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,APLICACION DE SEGURIDAD PARA BLOQUEAR LA ESCRITURA DE MENSAJES O LLAMADAS AL MOMENTO DE MANEJAR PARA REDUCIR EL INDICE DE ACCIDENTES DE TRANSITO.,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,USO DE LEGO MINDSTORMS EV 3 PARA LA ENSENANZA DE LA FUERZA CENTRIFUGA Y FUERZA CENTRIPETA EN ESTUDIANTES DEL GRADO DECIMO DE BACHILLERATO,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,USO DE LA EL REGLAMENTO ESTUDIANTIL DE LA UNAC A TRAVES DE UNA APLICACION MOVIL,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Marco de Referencia para la Ensenanza de la Ingenieria de Software en Universidades Adventistas de Latinoamerica,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,"Diseno e Implantacion de Sistema de Informacion Hospitalario integrado, interoperable y con soporte para Teleradiologia y Teledermatologia para Instituciones prestadoras de Salud bajo la modalidad de Telemedicina en el Departamento de Antioquia",2014
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Investigación y desarrollo,Proyecto Educativo Institucional - Corporacion Universitaria Adventista,2006
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Aplicacion de Personal Software Process para la adquisicion de competencias de gestion en un programa de Ingenieria de Sistemas,2013
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Justificacion y diseno curricular del programa de Ingenieria Industrial UNAC,2013
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Una propuesta de articulacion de semilleros de investigacion en la Facultad de Ingenieria a traves de proyectos integradores,2014
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Extensión y responsabilidad social CTI,Documentacion para registro Calificado de un nuevo programa de Ingenieria de Sistemas de la UNAC,2012
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,"Investigación, desarrollo e Innovación",Marco de trabajo integral para la ensenanza de la ingenieria del Software con enfasis en practicas de calidad en el programa de Ingenieria de Sistemas de la Corporacion Universitaria Adventista,2014
